"StoreID","Store_Name","Longitude","Latitude","Address"
3765,"7-ELEVEN 27742 A",-122.29624,47.422295,"20008 International Blvd Seatac WA 98198"
3766,"MUTUAL FISH COMPANY",-122.30107,47.582077,"2335 Rainier Ave S Seattle WA 98144"
3767,"LESCHI FOOD MART",-122.28539,47.601772,"103 Lakeside Ave Seattle WA 98122"
3768,"PIKE PLACE FISH MARKET",-122.34007,47.608887,"86 Pike St Seattle WA 98101"
3769,"SAFEWAY  2640",-122.29306,47.134991,"13308 Meridian E Puyallup WA 98373"
3770,"SAFEWAY  3472",-122.17094,47.574566,"3903 Factoria Square Mall SE Bellevue WA 98006"
3771,"Lake Sawyer Grocery",-122.05387,47.340828,"29036 216th Ave SE Black Diamond WA 98010"
3772,"UWAJIMAYA",-122.32758,47.5975,"600 FIFTH AVE S SEATTLE WA 98104"
3773,"WASHBURNS GENERAL STORE",-124.60782,48.36644,"1450 BAYVIEW AVE NEAH BAY WA 98357"
3774,"SAFEWAY  1965",-122.26834,47.519924,"9262 Rainier Ave S Seattle WA 98118"
3775,"LOPEZ VILLAGE MARKET",-122.91288,48.526234,"162 Weeks Rd Lopez Island WA 98261"
3776,"SAFEWAY  1923",-122.36858,47.51717,"9620 28th Ave SW Seattle WA 98126"
3777,"Friday Harbor Market Place",-123.02085,48.530102,"515 Market St Friday Harbor WA 98250"
3778,"SAFEWAY  526",-122.17556,47.732311,"14444 124th Ave NE Kirkland WA 98034"
3779,"SAFEWAY  535",-122.20759,47.810207,"20711 Bothell Everett Hwy Bothell WA 98012"
3780,"Central Co-op",-122.31126,47.615154,"1600 E Madison St Seattle WA 98122"
3781,"Metropolitan Market 153",-122.38504,47.5826,"2320 42nd Ave SW Seattle WA 98116"
3782,"SAFEWAY  1493",-122.28291,47.456234,"4011 S 164th St Seatac WA 98188"
3783,"SAFEWAY 0477",-122.30109,47.342827,"28810 Military Rd S Federal Way WA 98003"
3784,"7-ELEVEN 14443 D",-122.28961,47.47377,"14462 34th Ave S Tukwila WA 98168"
3785,"SAFEWAY  1624",-122.04752,47.543266,"735 NW Gilman Blvd Ste B Issaquah WA 98027"
3786,"SUNNY FARMS COUNTRY STORE",-123.16851,48.078957,"261461 Highway 101 Sequim WA 98382"
3787,"Puget Consumers Co-op Kirkland 2",-122.19717,47.666828,"10718 NE 68th St Kirkland WA 98033"
3788,"QUALITY CHEESE",-122.34082,47.608932,"1508B Pike Pl Seattle WA 98101"
3789,"Brown's Corner Short Stop",-122.15559,47.275108,"5550 Auburn Way S Auburn WA 98092"
3790,"SAFEWAY 0490",-122.1537,47.624557,"1645 140th Ave NE Bellevue WA 98005"
3791,"7-Eleven 14457D",-122.42093,47.222031,"3848 McKinley Ave Tacoma WA 98404"
3792,"GREEN VALLEY MEATS",-122.17473,47.294804,"12565 SE Green Valley Rd Auburn WA 98092"
3793,"SAFEWAY 0329",-122.45442,47.25082,"1112 S M St Tacoma WA 98405"
3794,"SAFEWAY 0422",-122.29363,47.18721,"611 S Meridian Puyallup WA 98371"
3795,"SAFEWAY  3424",-122.48882,47.269848,"2411 N Proctor St Tacoma WA 98406"
3796,"SAFEWAY 555",-122.03546,47.615261,"630 228th Ave NE Sammamish WA 98074"
3797,"SAFEWAY  1680",-122.68854,47.650536,"2890 NW Bucklin Hill Rd Silverdale WA 98383"
3798,"7-ELEVEN 17355 E",-122.14308,47.610069,"15 148th Ave NE Bellevue WA 98007"
3799,"SAFEWAY  544",-122.1451,47.16753,"21301 Highway 410 Bonney Lake WA 98390"
3800,"PLAZA MARKET",-122.26505,46.866608,"203 CENTER ST E EATONVILLE WA 98328"
3801,"MACPHERSON'S FRUIT & PRODUCE",-122.31346,47.563061,"4500 15th Ave S Seattle WA 98108"
3802,"COLUMBIA MARKET",-119.11621,46.240677,"1831 Cartmell St Pasco WA 99301"
3803,"McChord Field Commissary",-122.4843,47.123173,"577 Lincoln Blvd Tacoma WA 98438"
3804,"Puget Consumers Co-op Greenlake Aurora 9",-122.34443,47.683395,"7504 Aurora Ave N Seattle WA 98103"
3805,"SAFEWAY 0486",-122.53719,47.22216,"3842 Bridgeport Way W University Pl WA 98466"
3806,"LAKE PLEASANT GROCERY",-124.34843,48.056156,"200371 Highway 101 Beaver WA 98305"
3807,"JBLM Lewis Main Commissary",-122.5797,47.104401,"BLDG 5275  N 14th Ave JBLM Fort Lewis WA 98433"
3808,"C & S GROCERY",-123.40154,47.004566,"112 WEST MAIN ELMA WA 98541"
3809,"OLYMPIA FARMERS MARKET",-122.9012,47.042091,"700 Capitol Way S Olympia WA 98501"
3810,"STADIUM THRIFTWAY",-122.44854,47.264381,"618 N 1st St Tacoma WA 98403"
3811,"FRED MEYER 00041",-122.15034,47.167931,"20901 HWY 410 BONNEY LAKE WA 98390"
3812,"PARKLAND MARKET PLACE",-122.4347,47.135471,"13322 Pacific Ave S Tacoma WA 98444"
3813,"GEORGE'S SAUSAGE & DELI",-122.32722,47.608402,"907 Madison St Seattle WA 98104"
3814,"Puget Consumers Co-op Fremont 11",-122.35123,47.649864,"600 N 34th St Seattle WA 98103"
3815,"Family Supermarkets, Inc.",-122.90791,46.144333,"500 Allen St Kelso WA 98626"
3816,"PENINSULA FOODS",-122.87572,47.824074,"294682 HWY 101 QUILCENE WA 98376"
3817,"7-ELEVEN 18863 C",-122.52064,47.167103,"9923 Gravelly Lake Dr SW Lakewood WA 98499"
3818,"PAPA MURPHYS WA-003",-119.15682,46.209507,"2624 W Kennewick Ave Kennewick WA 99336"
3819,"Lake Connor Grocery",-122.05271,48.022114,"2730 N Machias Rd Lake Stevens WA 98258"
3820,"WHISTLE STOP",-122.85809,46.902798,"12745 Old Highway 99 SE Tenino WA 98589"
3821,"Schwans Home Service 108160",-117.05769,46.423908,"1269 Port Dr Clarkston WA 99403"
3822,"Lucky Food Store",-122.54774,47.178879,"8602 Hipkins Rd SW Lakewood WA 98498"
3823,"SAFEWAY 1508",-122.29023,47.569267,"3820 Rainier Ave S Seattle WA 98118"
3824,"QFC 852",-122.21345,47.952763,"4919 Evergreen Way Everett WA 98203"
3825,"QFC 853",-122.20139,47.982964,"2615 Broadway Everett WA 98201"
3826,"QFC 856",-122.21897,47.849487,"926 164th St SE Mill Creek WA 98012"
3827,"QFC 857",-122.29219,47.791306,"22803 44th Ave W Mountlake Terrace WA 98043"
3828,"QFC 858",-122.3119,47.733906,"1531 NE 145th St Seattle WA 98155"
3829,"QFC 860",-122.12559,47.681118,"8867 161st Ave NE Redmond WA 98052"
3830,"QFC 850",-122.21786,47.790047,"22833 Bothell Everett Hwy Bothell WA 98021"
3831,"QFC 855",-122.2988,47.839939,"17525 Highway 99 Lynnwood WA 98037"
3832,"QFC 851",-122.36683,47.791019,"22828 100th Ave W Edmonds WA 98020"
3833,"SUNSET MARKET PLACE",-122.17574,47.504852,"3208 NE Sunset Blvd Renton WA 98056"
3834,"PORT ORCHARD MARKET & DELI",-122.65298,47.498188,"5455 Sidney Rd SW Port Orchard WA 98367"
3835,"QFC 863",-121.99016,47.199532,"1009 Monroe Ave Enumclaw WA 98022"
3836,"SAFEWAY  1496",-122.27543,47.191925,"1405 E Main Ave Puyallup WA 98372"
3837,"SAFEWAY  1495",-122.97981,46.728413,"1129 Harrison Ave Centralia WA 98531"
3838,"B & B COUNTRY STORE",-122.68956,45.707329,"1804 NW 119th St Vancouver WA 98685"
3839,"FRANZ BAKERY 9021",-122.92485,46.129166,"947 3rd Ave Longview WA 98632"
3840,"HANDY MART",-122.93298,46.146366,"1410 Ocean Beach Hwy Longview WA 98632"
3841,"FRANZ BAKERY THRIFT 9012",-122.66349,45.670822,"6701 NE Highway 99 Vancouver WA 98665"
3842,"FRED MEYER 00210",-121.97845,47.861168,"18805 State Route 2 Monroe WA 98272"
3843,"Metropolitan Market 154",-122.4889,47.269489,"2420 N Proctor St Tacoma WA 98406"
3844,"PA Chevron",-123.42429,48.115334,"601 E 1st St Port Angeles WA 98362"
3845,"SMOKEY POINT COMMISSARY",-122.17036,48.1208,"13900 45th Ave NE Marysville WA 98271"
3846,"A & J SELECT MARKET",-121.88481,45.693142,"265 SW 2nd St Stevenson WA 98648"
3847,"ASIAN EXPRESS",-122.31465,47.583839,"2122 14th Ave S Seattle WA 98144"
3848,"PAPA MURPHYS WA-014",-117.37476,47.628162,"2522 E 29th Ave Spokane WA 99223"
3849,"SAFEWAY  1473",-117.21593,47.657089,"14020 E Sprague Ave Spokane Valley WA 99216"
3850,"QFC 849",-122.29887,47.57914,"2707 Rainier Ave S Seattle WA 98144"
3851,"CENTRAL MARKET #216",-122.63815,47.746498,"20148 10th Ave NE Poulsbo WA 98370"
3852,"RUBEN'S TORTILLERIA",-120.49483,46.582439,"1518 S 1st St Yakima WA 98901"
3853,"PAPA MURPHYS WA-015",-120.50589,46.585194,"64 W Nob Hill Blvd Yakima WA 98902"
3854,"FRED MEYER 00459",-122.21886,47.478004,"365 Renton Center Way SW Renton WA 98057"
3855,"FRED MEYER 00179",-122.29309,47.7229,"13000 Lake City Way NE Seattle WA 98125"
3856,"QFC 829",-121.75963,47.477722,"PO Box 329 North Bend WA 98045"
3857,"PAPA MURPHYS WA-007",-117.43542,47.708115,"1624 W Rowan Ave Spokane WA 99205"
3858,"MATLOCK GENERAL STORE",-123.40754,47.238235,"17490 W Shelton Matlock Rd Matlock WA 98560"
3859,"ABDUL GAFOOR HALAL MEAT MKT/DELI",-122.28651,47.547588,"6053 Martin Luther King Jr Way S Seattle WA 98118"
3860,"SOUTH PARK 76",-122.31499,47.524132,"8819 14th Ave S Seattle WA 98108"
3861,"CARPINITO BROTHERS",-122.22802,47.394966,"1148 Central Ave N Kent WA 98032"
3862,"Yoke's Fresh Market 7",-117.47694,47.94619,"810 S Main St Deer Park WA 99006"
3863,"PAPA MURPHYS TAKE N BAKE PIZZA WA-089",-117.22337,47.657101,"13514 E Sprague Ave Spokane Valley WA 99216"
3864,"James Grocery",-123.81217,46.9828,"401 N B St Aberdeen WA 98520"
3865,"SUPER 1 FOODS 34",-117.39891,47.62809,"830 E 29th Ave Spokane WA 99203"
3866,"FRED MEYER 00163",-119.16174,46.198662,"2811 W 10th Ave Kennewick WA 99336"
3867,"PLAID PANTRY 112",-122.68128,45.640266,"1002 W Fourth Plain Blvd Vancouver WA 98660"
3868,"Dayton Store",-123.23169,47.226849,"7480 W Shelton Matlock Rd Shelton WA 98584"
3869,"FRED MEYER 00171",-122.62874,47.610088,"5050 State Highway 303 NE Bremerton WA 98311"
3870,"GOOD HEALTH NUTRITION CENTER",-122.96954,46.722572,"503 Harrison Ave Centralia WA 98531"
3871,"PAPA MURPHYS WA-085",-122.30871,47.35947,"27031 Pacific Hwy S Des Moines WA 98198"
3872,"MACHIAS GROCERY",-122.03883,47.984627,"1217 S Machias Rd Snohomish WA 98290"
3873,"PAPA MURPHYS WA-023",-122.38336,45.580822,"2406 SE 8th Ave Camas WA 98607"
3874,"Song's Polynesian Market & Deli",-122.27914,47.524178,"8825 Martin Luther King Jr Way S Seattle WA 98118"
3875,"MAKA MINI MARKET",-122.27906,47.553356,"4419 S Brandon St Seattle WA 98118"
3876,"7-ELEVEN 22991 D",-122.19884,47.371407,"10610 KENT-KANGLEY RD KENT WA 98031"
3877,"Papa Murphy's Pizza WA-019",-122.20021,47.372025,"10429 SE Kent Kangley Rd Kent WA 98030"
3878,"BOB'S GROCERY & DELI",-122.45105,47.20797,"5403 S M St Tacoma WA 98408"
3879,"PAPA MURPHYS WA-042",-122.56112,45.664993,"10919 NE Fourth Plain Rd Vancouver WA 98662"
3880,"7-ELEVEN #16365 C 228",-122.38763,47.673592,"6111 24th Ave NW Seattle WA 98107"
3881,"I Q Mini Market",-122.53726,45.76965,"1515 S Parkway Ave Battle Ground WA 98604"
3882,"PAPA MURPHYS WA-090",-122.51026,47.166634,"5700 100th St SW Lakewood WA 98499"
3883,"PAPA MURPHYS WA-092",-117.40659,47.744747,"9502 N Newport Hwy Spokane WA 99218"
3884,"Marlene's Market & Deli",-122.47515,47.222481,"2951 S 38th St Tacoma WA 98409"
3885,"7-ELEVEN 14481 E",-122.20831,47.290176,"1539 21st St SE Auburn WA 98002"
3886,"Pioneer Market",-122.49198,48.392113,"416 E Morris St La Conner WA 98257"
3887,"ALL SEASON GROCERY & HARDWARE",-117.62212,48.059597,"3942 Highway 292 Loon Lake WA 99148"
3888,"POMEROY FOODS",-117.60433,46.474049,"509 Columbia St Pomeroy WA 99347"
3889,"SHORELINE CENTRAL MARKET #212",-122.3483,47.741264,"15505 Westminster Way N Shoreline WA 98133"
3890,"DAYTON MERCANTILE",-117.98965,46.315636,"516 W Main St Dayton WA 99328"
3891,"South Sea Grocery",-122.31995,47.606171,"917 E Jefferson St Seattle WA 98122"
3892,"NICKOLOFF'S FRUIT & PRODUCE",-120.4679,46.503815,"210 FRONTAGE RD PARKER WA 98939"
3893,"PAPA MURPHYS WA-0011",-122.66054,48.28989,"1100 SW Bowmer St Oak Harbor WA 98277"
3894,"JOYCE GENERAL STORE",-123.74588,48.137306,"50883 Highway 112 Joyce WA 98343"
3895,"SAFEWAY  1173",-122.76467,47.058338,"1243 Marvin Rd NE Lacey WA 98516"
3896,"CASCADE SELECT MARKET 2",-122.91035,46.275429,"204 W COWLITZ St CASTLE ROCK WA 98611"
3897,"BLAINE COST CUTTER",-122.72988,48.993954,"1733 H St Blaine WA 98230"
3898,"PAPA MURPHYS WA-096",-122.43473,47.131809,"13720 Pacific Ave S Tacoma WA 98444"
3899,"HILLTOP RED APPLE MARKET",-122.31225,47.579308,"2701 Beacon Ave S Seattle WA 98144"
3900,"7-ELEVEN #16686C",-122.4837,47.174011,"9117 South Tacoma Way Lakewood WA 98499"
3901,"PESHASTIN MARKET",-120.60576,47.573315,"10170 Main St Peshastin WA 98847"
3902,"Rustys Produce - Sprague",-117.22506,47.657101,"13414 E Sprague Ave Spokane Valley WA 99216"
3903,"Schwans Home Service 108210",-122.93881,46.111801,"12 International Way Longview WA 98632"
3904,"Schwans Home Service 108370",-123.16895,48.090874,"231 Business Park Loop Sequim WA 98382"
3905,"WALGREENS 03632",-122.30104,47.599331,"2400 S Jackson St Seattle WA 98144"
3906,"BOB'S CATHLAMET MARKET",-123.38441,46.201572,"95 Main St Cathlamet WA 98612"
3907,"PAPA MURPHYS WA-024",-122.46484,48.761765,"2400 James St Bellingham WA 98225"
3908,"PAPA MURPHYS WA-040",-122.45778,48.744862,"1312 Lakeway Dr Bellingham WA 98229"
3909,"WALGREENS 03514",-122.51803,47.17123,"9505 Bridgeport Way SW Tacoma WA 98499"
3910,"QFC 869",-122.33639,47.662064,"1801 N 46th St Seattle WA 98103"
3911,"WALGREENS 03518",-122.20242,47.371548,"25605 104th Ave SE Kent WA 98030"
3912,"SAFEWAY  534",-122.18147,48.152382,"3532 172nd St NE Arlington WA 98223"
3913,"ONION CREEK GENERAL STORE",-117.8129,48.814274,"2191 Onion Creek Rd Colville WA 99114"
3914,"NELSON'S COUNTRY MARKET",-120.06835,47.300724,"#2 Nelson Siding Road ROCK ISLAND WA 98850"
3915,"HOP 'N' SHOP",-122.65376,45.678627,"1800 NE 78th St Vancouver WA 98665"
3916,"WALGREENS 03519",-122.49582,47.255356,"4315 6th Ave Tacoma WA 98406"
3917,"PAPA MURPHYS TAKE N BAKE PIZZA WA-101",-117.28252,47.656986,"9122 E Sprague Ave Spokane Valley WA 99206"
3918,"SAFEWAY  1528",-121.79253,47.486958,"460 SW Mt SI Blvd North Bend WA 98045"
3919,"PAPA MURPHYS WA-027",-122.52419,45.617699,"14389 SE Mill Plain Blvd Vancouver WA 98684"
3920,"ANACORTES HEALTH & NUTRITION",-122.61373,48.516685,"1020 7th St Anacortes WA 98221"
3921,"HUCKLEBERRY'S NATURAL MARKET 60",-117.42613,47.646557,"926 S Monroe St Spokane WA 99204"
3922,"BLUE SKY MARKET",-120.30819,46.380089,"116 Chehalis Ave Toppenish WA 98948"
3923,"EVERSON RED APPLE 43",-122.3411,48.920094,"210 E Main St Everson WA 98247"
3924,"SEDRO WOOLEY FOOD PAVILLION 22",-122.24864,48.50692,"530 Crossroads Sq Sedro Woolley WA 98284"
3925,"ANACORTES FOOD PAVILION 79",-122.61256,48.510029,"1519 Commercial Ave Anacortes WA 98221"
3926,"WAPATO SAVE ON FOODS 846",-120.42585,46.447868,"512 W 1st St Wapato WA 98951"
3927,"SELAH SAVE ON FOODS 845",-120.51871,46.664661,"800 N Park Ctr Selah WA 98942"
3928,"SAFEWAY  1299",-117.403,47.748508,"10100 N Newport Hwy Spokane WA 99218"
3929,"TWENTIETH AVE GROCERY",-122.9522,46.124493,"425 20th Ave Longview WA 98632"
3930,"Point Roberts International Market PL",-123.06781,48.985641,"480 Tyee Dr Point Roberts WA 98281"
3931,"Miller's One Stop",-117.28168,47.996754,"39824 N SR-2 ELK WA 99009"
3932,"FRED MEYER 00605",-122.52895,47.242737,"6901 S 19th St Tacoma WA 98466"
3933,"FRED MEYER 00604",-122.39867,47.054092,"22303 Mountain Hwy E Spanaway WA 98387"
3934,"QFC 105",-122.43432,47.156349,"11104 Pacific Ave S Tacoma WA 98444"
3935,"FRED MEYER 00603",-123.1262,47.23119,"301 E Wallace Kneeland Blvd Shelton WA 98584"
3936,"QFC 106",-122.79037,48.103626,"515 Sheridan St Port Townsend WA 98368"
3937,"QFC 101",-122.87509,47.430969,"PO Box 356 Belfair WA 98528"
3938,"Fred Meyer 691",-122.5792,47.307495,"5502 Point Fosdick Dr NW Gig Harbor WA 98335"
3939,"7-ELEVEN 23228 C",-122.31328,47.324116,"31006 Pacific Hwy S Federal Way WA 98003"
3940,"PLAID PANTRY 309",-122.34624,47.626019,"720 Taylor Ave N Seattle WA 98109"
3941,"Harvest Markets",-121.48281,45.727913,"77 NE WAUNA White Salmon WA 98672"
3942,"7-ELEVEN 17463C",-122.33603,47.322426,"104 SW 312th St Federal Way WA 98023"
3943,"NEW AN DONG",-122.32598,47.598343,"601 S King St Seattle WA 98104"
3944,"GAI'S NW BAK-MARINE VIEW DR 9027",-122.18746,47.997192,"1515 E Marine View Dr Everett WA 98201"
3945,"GAI'S NW BAKERY - TUKWILA 9025",-122.24508,47.445843,"17500 W Valley Hwy Tukwila WA 98188"
3946,"GAI'S NW BAKERY-PT ANGELES 9036",-123.37489,48.10482,"2920 E Highway 101 Port Angeles WA 98362"
3947,"Franz Bakery Outlet 9031",-122.41552,47.154278,"11216 Golden Given Rd E Tacoma WA 98445"
3948,"Franz Bakery Outlet 9035",-122.67671,47.562225,"4800 Auto Center Way Bremerton WA 98312"
3949,"Franz Bakery Outlet 9028",-122.23962,47.849495,"430 164th St SW Lynnwood WA 98087"
3950,"GAI'S NW BAKERY - 6TH AVE 9026",-122.32605,47.577652,"2901 6th Ave S Seattle WA 98134"
3951,"Franz Bakery Outlet 9029",-122.33579,48.390179,"3813 Old Highway 99 S Rd Mount Vernon WA 98273"
3952,"GAI'S NW BAKERY - KENT 9037",-122.28947,47.395042,"23009 Military Rd S Kent WA 98032"
3953,"GAI'S NW BAKERY - BREMERTON 9034",-122.61362,47.586067,"2547 Perry Ave Bremerton WA 98310"
3954,"GAI'S NW BAKERY-ABERDEEN 9038",-123.81744,46.971973,"203 W State St Aberdeen WA 98520"
3955,"Franz Bakery Outlet 9030",-122.51212,48.818851,"156 Kelly Rd Bellingham WA 98226"
3956,"GAI'S NW BAKERY-OLYMPIA 1470",-122.78687,47.052319,"7028 Martin Way E Olympia WA 98516"
3957,"Franz Bakery 9032",-122.43423,47.166351,"10014 Pacific Ave S Tacoma WA 98444"
3958,"GAI'S NW BAKERY-MAIN PLANT 9024",-122.30487,47.597507,"2006 S Weller St Seattle WA 98144"
3959,"FRED MEYER 00424",-122.29361,47.099213,"17404 Meridian E Puyallup WA 98375"
3960,"Meadowbrook Convenience Center",-120.60575,46.585724,"7200 W Nob Hill Blvd Yakima WA 98908"
3961,"SNO-ISLE NATURAL FOODS CO-OP",-122.21292,47.98053,"2804 Grand Ave Everett WA 98201"
3962,"FRED MEYER 00053",-122.11791,47.358078,"16735 SE 272nd St Covington WA 98042"
3963,"TERRA ORGANICA",-122.47568,48.752033,"1530 Cornwall Ave Bellingham WA 98225"
3964,"Edison Market",-120.0002,46.323811,"1520 E Edison Ave Sunnyside WA 98944"
3965,"Aberdeen Grocery Outlet 106",-123.85032,46.973293,"2715 Pacific Ave Aberdeen WA 98520"
3966,"QFC 847",-122.32084,47.61327,"1401 Broadway Seattle WA 98122"
3967,"Mid-Columbia Grocery",-119.17533,46.241646,"6409 W Court St Pasco WA 99301"
3968,"PAPA MURPHYS WA-107",-119.27741,46.287567,"1332 Jadwin Ave Richland WA 99354"
3969,"PAPA MURPHYS WA-106",-122.14409,47.168297,"9805 214th Ave E Bonney Lake WA 98391"
3970,"7-ELEVEN 25525 D",-122.37756,47.668732,"1550 NW Market St Seattle WA 98107"
3971,"OWEN GROCERY",-117.04415,48.178677,"337 S Washington Ave Newport WA 99156"
3972,"VILLAGE MARKET THRIFTWAY #193",-122.3108,47.775585,"20150 Ballinger Way NE Shoreline WA 98155"
3973,"QFC 870",-122.75756,48.032661,"1890 Irondale Rd Port Hadlock WA 98339"
3974,"ESTUDILLO'S FOOD STORE #1",-119.97884,46.331635,"2601 Sheller Rd Sunnyside WA 98944"
3975,"ESTUDILLO'S FOOD STORE",-119.62094,46.900066,"520 Cameila St ROYAL CITY WA 99357"
3976,"H AND H GROCERY",-119.04065,47.931149,"119 COULEE BLVD E ELECTRIC CITY WA 99123"
3977,"PARK'S MINI MART",-123.84222,46.976067,"2112 Sumner Ave Aberdeen WA 98520"
3978,"PHNOM PENH MARKET",-122.28192,47.538132,"7123 Martin Luther King Jr Way S Seattle WA 98118"
3979,"PAPA MURPHYS WA-020",-122.64249,45.638107,"2714 E Fourth Plain Blvd Vancouver WA 98661"
3980,"7-ELEVEN 14470 A",-122.35527,47.533726,"1600 SW Holden St Seattle WA 98106"
3981,"ROBERT'S MARKET",-120.75551,46.703831,"602 MAPLE ST TIETON WA 98947"
3982,"Papa Murphy's Pizza WA-113",-120.53041,46.65147,"205 S 1st St Selah WA 98942"
3983,"SPENCER LAKE GROCERY",-122.95226,47.271748,"1083 E Pickering Rd Shelton WA 98584"
3984,"JJ'S DELI & GROCERY",-122.42105,47.230808,"3419 McKinley Ave Tacoma WA 98404"
3985,"P M JACOY'S",-117.4187,47.657269,"402 W Sprague Ave Spokane WA 99201"
3986,"GLENWOOD GROCERY",-122.59938,45.70726,"11811 NE 72ND AVE VANCOUVER WA 98686"
3987,"Papa Murphy's Pizza WA-115",-117.44732,47.684444,"2418 W Northwest Blvd Spokane WA 99205"
3988,"LUCKY GROCERY",-122.23071,47.956635,"230 W Mukilteo Blvd Everett WA 98203"
3989,"Butlers AM/PM In Union Gap",-120.47577,46.562958,"20 E Valley Mall Blvd Union Gap WA 98903"
3990,"EUROPEAN FOODS",-122.34501,47.727039,"13520 Aurora Ave N Seattle WA 98133"
3991,"NINE MILE FALLS STORE",-117.54334,47.771984,"12602 N Nine Mile Rd Nine Mile Falls WA 99026"
3992,"SAFEWAY  1252",-122.51885,47.6357,"253 High School Rd NE Bainbridge Island WA 98110"
3993,"QUICK SHOP MINIT MART 65",-122.59958,45.657642,"7107 NE Vancouver Mall Dr Vancouver WA 98661"
3994,"OCEAN SHORES IGA",-124.16121,47.007435,"101 E Chance A la Mer NE Ocean Shores WA 98569"
3995,"QFC 832",-122.28671,47.892147,"11700 Mukilteo Speedway Mukilteo WA 98275"
3996,"PAPA MURPHYS WA-117",-122.32447,48.435703,"1320 E College Way Mount Vernon WA 98273"
3997,"SAFEWAY  1594",-122.44146,47.206436,"707 S 56th St Tacoma WA 98408"
3998,"Schwans Home Service 108040",-122.45178,48.785843,"1968 Midway Ln Bellingham WA 98226"
3999,"SUPER 1 FOODS 35",-117.92124,48.555473,"1250 N Highway Colville WA 99114"
4000,"ZIP ZONE",-118.34788,46.062229,"110 S 9th Ave Walla Walla WA 99362"
4001,"ANDERSONS GROCERY",-118.73793,48.646595,"711 S Clark Ave Republic WA 99166"
4002,"Euro Slice Deli",-122.22328,47.472878,"720 Lind Ave SW Renton WA 98057"
4003,"LUCKY SEVEN FOOD MART",-119.28166,46.260677,"22 Goethals Dr Richland WA 99352"
4004,"BAY CENTER MARKET",-122.74826,48.934074,"8050 Harborview Rd Blaine WA 98230"
4005,"WALGREENS 03604",-122.37627,47.66811,"5409 15th Ave NW Seattle WA 98107"
4006,"WALGREENS 03662",-122.15364,47.617039,"647 140th Ave NE Bellevue WA 98005"
4007,"WALGREENS 03733",-122.23381,47.586693,"7707 SE 27th St Mercer Island WA 98040"
4008,"WALGREENS 04156",-122.17492,47.679302,"12405 NE 85th St Kirkland WA 98033"
4009,"WALGREENS 03581",-122.43403,47.180847,"8405 Pacific Ave Tacoma WA 98444"
4010,"WALGREENS 03723",-122.53635,47.213631,"7451 Cirque Dr W University Pl WA 98467"
4011,"WALGREENS 04064",-122.54728,47.179863,"8224 Steilacoom Blvd SW Lakewood WA 98498"
4012,"WALGREENS 03765",-122.32343,47.811119,"20725 Highway 99 Lynnwood WA 98036"
4013,"ALFI'S FOOD & DELI",-122.33092,47.617123,"1830 Minor Ave Seattle WA 98101"
4014,"GRANT'S MARKET",-119.44049,48.704865,"18 W 4th St Tonasket WA 98855"
4015,"Holiday Stationstore 289",-117.28284,47.677654,"2303 N Argonne Rd Spokane Valley WA 99212"
4016,"FRED MEYER 00214",-117.40498,47.767715,"12120 N Division St Spokane WA 99218"
4017,"Holiday Stationstore 288",-117.4114,47.745419,"9620 N Division St Spokane WA 99218"
4018,"Holiday Stationstore 287",-117.23983,47.660824,"411 N Pines Rd Spokane Valley WA 99206"
4019,"WALGREENS 03582",-122.29243,47.733334,"14352 Lake City Way NE Seattle WA 98125"
4020,"PAPA MURPHYS WA-118",-122.43407,47.181622,"8225 Pacific Ave Tacoma WA 98408"
4021,"FRED MEYER 00486",-120.56216,46.619049,"1206 N 40th Ave Yakima WA 98908"
4022,"Acme General Store",-122.20352,48.715839,"2035 Valley Hwy Acme WA 98220"
4023,"Pike Place Bakery",-122.34088,47.608852,"1501 Pike Place Seattle WA 98101"
4024,"SPANAWAY DELI MART",-122.39992,47.10865,"16305 22nd Ave E Tacoma WA 98445"
4025,"THE ISLANDER STORE",-122.68287,48.717422,"2106 S Nugent Rd Lummi Island WA 98262"
4026,"PAPA MURPHYS WA-121",-122.48534,48.936989,"8146 Guide Meridian Rd Lynden WA 98264"
4027,"BOB'S QUALITY MEATS",-122.28534,47.558334,"4861 Rainier Ave S Seattle WA 98118"
4028,"LUCKY SEVEN FOOD STORE",-122.83421,47.039261,"4061 Pacific Ave SE Lacey WA 98503"
4029,"JJ BERRY COUNTRY STORE",-122.9362,46.646526,"2141 Jackson Hwy Chehalis WA 98532"
4030,"Papa Murphy's Pizza WA-120",-122.1173,47.358089,"16783 SE 272nd St Covington WA 98042"
4031,"LIBERTY MARKET",-122.86773,46.800091,"110 Main St Bucoda WA 98530"
4032,"PERRY'S FINLEY SHOPPER",-119.0326,46.153755,"222608 E Game Farm Rd Kennewick WA 99337"
4033,"QFC 840",-122.00485,47.564629,"4570 Klahanie Dr NE Issaquah WA 98029"
4034,"7-ELEVEN #24520E 24520",-122.53727,47.21405,"4720 Bridgeport Way W University Place WA 98466"
4035,"7-ELEVEN  22624C",-122.62557,45.678497,"7715 NE St Johns Rd Vancouver WA 98665"
4036,"PROSSER FOOD DEPOT 868",-119.76711,46.206974,"1309 Meade Ave Prosser WA 99350"
4037,"TACOMA BOYS",-122.51169,47.255352,"5602 6th Ave Tacoma WA 98406"
4038,"7-ELEVEN 27311 C",-122.25317,47.381275,"1481 W Meeker St Kent WA 98032"
